33.9496, -83.3816
Jozie Lewis
Alyssa McDonald
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-8 4:18:08, 644.53, 14.45, 58.02, 0.14, 0.23
2015-11-8 4:28:09, 644.53, 14.45, 58.02, 0.18, 0.23
2015-11-8 4:38:09, 639.65, 13.96, 57.14, 0.08, 0.21
2015-11-8 4:48:10, 639.65, 13.96, 57.14, 0.16, 0.21
2015-11-8 4:58:11, 629.88, 12.99, 55.38, 0.31, 0.22
2015-11-8 5:08:11, 629.88, 12.99, 55.38, 0.14, 0.21
2015-11-8 5:18:12, 634.77, 13.48, 56.26, 0.13, 0.20
2015-11-8 5:28:13, 625.00, 12.50, 54.50, 0.14, 0.19
2015-11-8 5:38:14, 629.88, 12.99, 55.38, 0.30, 0.21
2015-11-8 5:48:14, 625.00, 12.50, 54.50, 0.08, 0.19
2015-11-8 5:58:14, 620.12, 12.01, 53.62, 0.17, 0.19
2015-11-8 6:08:15, 615.23, 11.52, 52.74, 0.11, 0.18
2015-11-8 6:18:16, 620.12, 12.01, 53.62, 0.13, 0.18
2015-11-8 6:28:16, 615.23, 11.52, 52.74, 0.21, 0.18
2015-11-8 6:38:17, 615.23, 11.52, 52.74, 0.09, 0.17
2015-11-8 6:48:18, 615.23, 11.52, 52.74, 0.13, 0.17
2015-11-8 6:58:18, 610.35, 11.04, 51.86, 0.21, 0.17
2015-11-8 7:08:19, 610.35, 11.04, 51.86, 0.13, 0.17
2015-11-8 7:18:19, 610.35, 11.04, 51.86, 0.10, 0.16
2015-11-8 7:28:20, 610.35, 11.04, 51.86, 0.16, 0.16
2015-11-8 7:38:21, 610.35, 11.04, 51.86, 0.11, 0.16
2015-11-8 7:48:21, 610.35, 11.04, 51.86, 0.14, 0.15
2015-11-8 7:58:22, 610.35, 11.04, 51.86, 0.10, 0.15
2015-11-8 8:08:22, 610.35, 11.04, 51.86, 0.24, 0.16
2015-11-8 8:18:23, 605.47, 10.55, 50.98, 0.10, 0.15
2015-11-8 8:28:24, 605.47, 10.55, 50.98, 0.09, 0.15
2015-11-8 8:38:25, 605.47, 10.55, 50.98, 0.09, 0.14
2015-11-8 8:48:25, 605.47, 10.55, 50.98, 0.01, 0.13
2015-11-8 8:58:26, 600.59, 10.06, 50.11, 0.07, 0.12
2015-11-8 9:08:26, 600.59, 10.06, 50.11, 0.20, 0.13
2015-11-8 9:18:27, 600.59, 10.06, 50.11, 0.08, 0.13
2015-11-8 9:28:28, 595.70, 9.57, 49.23, 0.10, 0.12
2015-11-8 9:38:28, 600.59, 10.06, 50.11, 0.06, 0.12
2015-11-8 9:48:29, 600.59, 10.06, 50.11, 0.07, 0.11
2015-11-8 9:58:30, 600.59, 10.06, 50.11, 0.15, 0.12
2015-11-8 10:08:30, 600.59, 10.06, 50.11, 0.03, 0.11
2015-11-8 10:18:31, 600.59, 10.06, 50.11, 0.13, 0.11
2015-11-8 10:28:32, 600.59, 10.06, 50.11, 0.11, 0.11
2015-11-8 10:38:32, 595.70, 9.57, 49.23, 0.07, 0.11
2015-11-8 10:48:33, 595.70, 9.57, 49.23, 0.18, 0.11
2015-11-8 10:58:34, 595.70, 9.57, 49.23, 0.07, 0.11
2015-11-8 11:08:34, 600.59, 10.06, 50.11, 0.09, 0.11
2015-11-8 11:18:35, 595.70, 9.57, 49.23, 0.09, 0.11
2015-11-8 11:28:36, 595.70, 9.57, 49.23, 0.01, 0.10
2015-11-8 11:38:37, 595.70, 9.57, 49.23, 0.11, 0.10
2015-11-8 11:48:37, 600.59, 10.06, 50.11, 0.03, 0.09
2015-11-8 11:58:38, 600.59, 10.06, 50.11, 0.10, 0.09
2015-11-8 12:08:39, 600.59, 10.06, 50.11, 0.08, 0.09
2015-11-8 12:18:39, 605.47, 10.55, 50.98, 0.05, 0.09
2015-11-8 12:28:40, 605.47, 10.55, 50.98, 0.06, 0.08
2015-11-8 12:38:41, 600.59, 10.06, 50.11, 0.04, 0.08
2015-11-8 12:48:42, 605.47, 10.55, 50.98, 0.01, 0.07
2015-11-8 12:58:42, 600.59, 10.06, 50.11, 0.10, 0.07
2015-11-8 13:08:43, 600.59, 10.06, 50.11, 0.05, 0.07
2015-11-8 13:18:44, 605.47, 10.55, 50.98, 0.12, 0.08
2015-11-8 13:28:45, 600.59, 10.06, 50.11, 0.09, 0.08
2015-11-8 13:38:45, 605.47, 10.55, 50.98, 0.07, 0.08
2015-11-8 13:48:46, 605.47, 10.55, 50.98, 0.02, 0.07
2015-11-8 13:58:46, 605.47, 10.55, 50.98, 0.03, 0.07
2015-11-8 14:08:47, 600.59, 10.06, 50.11, 0.01, 0.06
2015-11-8 14:18:48, 600.59, 10.06, 50.11, 0.06, 0.06
