33.9496, -83.3816
Jozie Lewis
Alyssa McDonald
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-10 2:45:24, 605.47, 10.55, 50.98, 0.08, 0.16
2015-11-10 2:55:25, 605.47, 10.55, 50.98, 0.12, 0.16
2015-11-10 3:05:26, 610.35, 11.04, 51.86, 0.24, 0.17
2015-11-10 3:15:26, 605.47, 10.55, 50.98, 0.10, 0.16
2015-11-10 3:25:27, 605.47, 10.55, 50.98, 0.10, 0.16
2015-11-10 3:35:28, 605.47, 10.55, 50.98, 0.15, 0.15
2015-11-10 3:45:28, 605.47, 10.55, 50.98, 0.13, 0.15
2015-11-10 3:55:29, 600.59, 10.06, 50.11, 0.07, 0.14
2015-11-10 4:05:29, 600.59, 10.06, 50.11, 0.14, 0.14
2015-11-10 4:15:30, 605.47, 10.55, 50.98, 0.12, 0.14
2015-11-10 4:25:31, 605.47, 10.55, 50.98, 0.18, 0.15
2015-11-10 4:35:31, 600.59, 10.06, 50.11, 0.06, 0.14
2015-11-10 4:45:32, 610.35, 11.04, 51.86, 0.12, 0.14
2015-11-10 4:55:33, 605.47, 10.55, 50.98, 0.20, 0.14
2015-11-10 5:05:33, 605.47, 10.55, 50.98, 0.11, 0.14
2015-11-10 5:15:34, 605.47, 10.55, 50.98, 0.12, 0.14
2015-11-10 5:25:35, 600.59, 10.06, 50.11, 0.21, 0.14
2015-11-10 5:35:36, 600.59, 10.06, 50.11, 0.16, 0.15
2015-11-10 5:45:37, 600.59, 10.06, 50.11, 0.11, 0.14
2015-11-10 5:55:37, 605.47, 10.55, 50.98, 0.04, 0.13
2015-11-10 6:05:38, 600.59, 10.06, 50.11, 0.19, 0.14
2015-11-10 6:15:39, 600.59, 10.06, 50.11, 0.20, 0.14
2015-11-10 6:25:40, 600.59, 10.06, 50.11, 0.09, 0.14
2015-11-10 6:35:40, 595.70, 9.57, 49.23, 0.10, 0.13
2015-11-10 6:45:41, 600.59, 10.06, 50.11, 0.04, 0.12
2015-11-10 6:55:41, 605.47, 10.55, 50.98, 0.07, 0.12
2015-11-10 7:05:42, 605.47, 10.55, 50.98, 0.10, 0.12
2015-11-10 7:15:43, 605.47, 10.55, 50.98, 0.06, 0.11
2015-11-10 7:25:44, 605.47, 10.55, 50.98, 0.09, 0.11
2015-11-10 7:35:44, 605.47, 10.55, 50.98, 0.05, 0.10
2015-11-10 7:45:45, 610.35, 11.04, 51.86, 0.08, 0.10
2015-11-10 7:55:46, 610.35, 11.04, 51.86, 0.13, 0.11
2015-11-10 8:05:47, 605.47, 10.55, 50.98, 0.10, 0.10
2015-11-10 8:15:48, 610.35, 11.04, 51.86, 0.05, 0.10
2015-11-10 8:25:48, 610.35, 11.04, 51.86, 0.05, 0.09
2015-11-10 8:35:49, 610.35, 11.04, 51.86, 0.04, 0.09
2015-11-10 8:45:50, 610.35, 11.04, 51.86, 0.11, 0.09
2015-11-10 8:55:51, 610.35, 11.04, 51.86, 0.03, 0.09
2015-11-10 9:05:51, 610.35, 11.04, 51.86, 0.08, 0.08
2015-11-10 9:15:52, 610.35, 11.04, 51.86, 0.06, 0.08
2015-11-10 9:25:53, 610.35, 11.04, 51.86, 0.07, 0.08
2015-11-10 9:35:54, 605.47, 10.55, 50.98, 0.02, 0.07
2015-11-10 9:45:54, 615.23, 11.52, 52.74, 0.00, 0.07
2015-11-10 9:55:55, 610.35, 11.04, 51.86, 0.08, 0.07
2015-11-10 10:05:56, 615.23, 11.52, 52.74, 0.13, 0.07
2015-11-10 10:15:57, 610.35, 11.04, 51.86, 0.01, 0.07
2015-11-10 10:25:57, 610.35, 11.04, 51.86, 0.07, 0.07
2015-11-10 10:35:58, 615.23, 11.52, 52.74, 0.08, 0.07
2015-11-10 10:45:58, 620.12, 12.01, 53.62, 0.09, 0.07
2015-11-10 10:55:59, 620.12, 12.01, 53.62, 0.05, 0.07
