33.950327,  -83.380366
Cole Madray
Stephanie Petros
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-9 13:31:59, 615.23, 11.52, 52.74, 0.02, 0.03
2015-11-9 13:42:00, 605.47, 10.55, 50.98, 0.04, 0.03
2015-11-9 13:52:01, 610.35, 11.04, 51.86, 0.02, 0.03
2015-11-9 14:02:01, 610.35, 11.04, 51.86, 0.01, 0.02
2015-11-9 14:12:02, 615.23, 11.52, 52.74, 0.02, 0.02
2015-11-9 14:22:03, 620.12, 12.01, 53.62, 0.01, 0.02
2015-11-9 14:32:04, 615.23, 11.52, 52.74, 0.10, 0.03
2015-11-9 14:42:05, 615.23, 11.52, 52.74, 0.01, 0.03
2015-11-9 14:52:05, 615.23, 11.52, 52.74, 0.02, 0.03
2015-11-9 15:02:06, 610.35, 11.04, 51.86, 0.08, 0.03
2015-11-9 15:12:07, 615.23, 11.52, 52.74, 0.00, 0.03
2015-11-9 15:22:08, 600.59, 10.06, 50.11, 0.00, 0.03
2015-11-9 15:32:09, 600.59, 10.06, 50.11, 0.05, 0.03
2015-11-9 15:42:09, 610.35, 11.04, 51.86, 0.02, 0.03
2015-11-9 15:52:10, 610.35, 11.04, 51.86, 0.03, 0.03
2015-11-9 16:02:11, 610.35, 11.04, 51.86, 0.09, 0.04
2015-11-9 16:12:12, 620.12, 12.01, 53.62, 0.01, 0.03
2015-11-9 16:22:13, 605.47, 10.55, 50.98, 0.06, 0.04
2015-11-9 16:32:14, 605.47, 10.55, 50.98, 0.05, 0.04
2015-11-9 16:42:15, 610.35, 11.04, 51.86, 0.03, 0.04
2015-11-9 16:52:15, 610.35, 11.04, 51.86, 0.10, 0.04
2015-11-9 17:02:16, 610.35, 11.04, 51.86, 0.02, 0.04
2015-11-9 17:12:17, 600.59, 10.06, 50.11, 0.07, 0.04
2015-11-9 17:22:17, 610.35, 11.04, 51.86, 0.04, 0.04
2015-11-9 17:32:18, 610.35, 11.04, 51.86, 0.06, 0.05
2015-11-9 17:42:19, 605.47, 10.55, 50.98, 0.05, 0.05
2015-11-9 17:52:20, 610.35, 11.04, 51.86, 0.07, 0.05
2015-11-9 18:02:21, 610.35, 11.04, 51.86, 0.01, 0.04
2015-11-9 18:12:23, 615.23, 11.52, 52.74, 0.04, 0.04
2015-11-9 18:22:23, 610.35, 11.04, 51.86, 0.03, 0.04
2015-11-9 18:32:25, 615.23, 11.52, 52.74, 0.01, 0.04
2015-11-9 18:42:25, 620.12, 12.01, 53.62, 0.03, 0.04
2015-11-9 18:52:26, 610.35, 11.04, 51.86, 0.07, 0.04
2015-11-9 19:02:26, 610.35, 11.04, 51.86, 0.08, 0.04
2015-11-9 19:12:27, 615.23, 11.52, 52.74, 0.00, 0.04
2015-11-9 19:22:28, 610.35, 11.04, 51.86, 0.08, 0.04
2015-11-9 19:32:28, 595.70, 9.57, 49.23, 0.04, 0.04
2015-11-9 19:42:29, 595.70, 9.57, 49.23, 0.03, 0.04
2015-11-9 19:52:30, 610.35, 11.04, 51.86, 0.09, 0.05
2015-11-9 20:02:32, 615.23, 11.52, 52.74, 0.07, 0.05
2015-11-9 20:12:33, 605.47, 10.55, 50.98, 0.07, 0.05
2015-11-9 20:22:34, 615.23, 11.52, 52.74, 0.03, 0.05
2015-11-9 20:32:34, 615.23, 11.52, 52.74, 0.05, 0.05
2015-11-9 20:42:35, 610.35, 11.04, 51.86, 0.16, 0.06
2015-11-9 20:52:35, 605.47, 10.55, 50.98, 0.08, 0.06
2015-11-9 21:02:35, 605.47, 10.55, 50.98, 0.06, 0.06
2015-11-9 21:12:36, 615.23, 11.52, 52.74, 0.09, 0.07
2015-11-9 21:22:37, 625.00, 12.50, 54.50, 0.04, 0.06
2015-11-9 21:32:37, 634.77, 13.48, 56.26, 0.04, 0.06
2015-11-9 21:42:38, 639.65, 13.96, 57.14, 0.04, 0.06
2015-11-9 21:52:39, 644.53, 14.45, 58.02, 0.05, 0.06
2015-11-9 22:02:40, 639.65, 13.96, 57.14, 0.07, 0.06
2015-11-9 22:12:41, 629.88, 12.99, 55.38, 0.12, 0.07
2015-11-9 22:22:42, 620.12, 12.01, 53.62, 0.29, 0.09
2015-11-9 22:32:42, 629.88, 12.99, 55.38, 0.18, 0.10
2015-11-9 22:42:43, 615.23, 11.52, 52.74, 0.09, 0.10
2015-11-9 22:52:44, 625.00, 12.50, 54.50, 0.19, 0.11
2015-11-9 23:02:45, 625.00, 12.50, 54.50, 0.07, 0.10
2015-11-9 23:12:45, 625.00, 12.50, 54.50, 0.07, 0.10
2015-11-9 23:22:45, 615.23, 11.52, 52.74, 0.11, 0.10
2015-11-9 23:32:46, 615.23, 11.52, 52.74, 0.05, 0.09
2015-11-9 23:42:48, 625.00, 12.50, 54.50, 0.03, 0.09
2015-11-9 23:52:49, 629.88, 12.99, 55.38, 0.06, 0.09
2015-11-10 0:02:49, 620.12, 12.01, 53.62, 0.07, 0.08
2015-11-10 0:12:50, 639.65, 13.96, 57.14, 0.00, 0.08
2015-11-10 0:22:51, 639.65, 13.96, 57.14, 0.02, 0.07
2015-11-10 0:32:52, 659.18, 15.92, 60.65, 0.00, 0.06
2015-11-10 0:42:52, 659.18, 15.92, 60.65, 0.03, 0.06
