33.9496, -83.3816
Jozie Lewis
Alyssa McDonald
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-5 23:56:20, 668.95, 16.89, 62.41, 0.29, 0.28
2015-11-6 0:06:21, 668.95, 16.89, 62.41, 0.35, 0.29
2015-11-6 0:16:22, 668.95, 16.89, 62.41, 0.32, 0.29
2015-11-6 0:26:22, 668.95, 16.89, 62.41, 0.40, 0.30
2015-11-6 0:36:23, 664.06, 16.41, 61.53, 0.34, 0.30
2015-11-6 0:46:24, 668.95, 16.89, 62.41, 0.49, 0.32
2015-11-6 0:56:25, 673.83, 17.38, 63.29, 0.25, 0.32
2015-11-6 1:06:25, 673.83, 17.38, 63.29, 0.44, 0.33
2015-11-6 1:16:26, 668.95, 16.89, 62.41, 0.58, 0.35
2015-11-6 1:26:26, 668.95, 16.89, 62.41, 0.36, 0.35
2015-11-6 1:36:27, 668.95, 16.89, 62.41, 0.35, 0.35
2015-11-6 1:46:28, 668.95, 16.89, 62.41, 0.43, 0.36
2015-11-6 1:56:29, 668.95, 16.89, 62.41, 0.53, 0.38
2015-11-6 2:06:29, 673.83, 17.38, 63.29, 0.58, 0.40
2015-11-6 2:16:30, 668.95, 16.89, 62.41, 0.61, 0.42
2015-11-6 2:26:31, 668.95, 16.89, 62.41, 0.68, 0.45
2015-11-6 2:36:31, 668.95, 16.89, 62.41, 0.52, 0.45
2015-11-6 2:46:32, 668.95, 16.89, 62.41, 0.54, 0.46
2015-11-6 2:56:32, 668.95, 16.89, 62.41, 0.52, 0.47
2015-11-6 3:06:33, 668.95, 16.89, 62.41, 0.36, 0.46
2015-11-6 3:16:34, 668.95, 16.89, 62.41, 0.53, 0.46
2015-11-6 3:26:34, 668.95, 16.89, 62.41, 0.50, 0.47
2015-11-6 3:36:35, 673.83, 17.38, 63.29, 0.46, 0.47
2015-11-6 3:46:36, 673.83, 17.38, 63.29, 0.32, 0.45
2015-11-6 3:56:36, 673.83, 17.38, 63.29, 0.49, 0.46
2015-11-6 4:06:37, 668.95, 16.89, 62.41, 0.45, 0.46
2015-11-6 4:16:38, 668.95, 16.89, 62.41, 0.41, 0.45
2015-11-6 4:26:39, 668.95, 16.89, 62.41, 0.46, 0.45
2015-11-6 4:36:39, 673.83, 17.38, 63.29, 0.51, 0.46
2015-11-6 4:46:40, 668.95, 16.89, 62.41, 0.34, 0.45
2015-11-6 4:56:41, 668.95, 16.89, 62.41, 0.37, 0.44
2015-11-6 5:06:41, 668.95, 16.89, 62.41, 0.41, 0.43
2015-11-6 5:16:42, 673.83, 17.38, 63.29, 0.49, 0.44
2015-11-6 5:26:42, 673.83, 17.38, 63.29, 0.23, 0.42
2015-11-6 5:36:43, 673.83, 17.38, 63.29, 0.21, 0.40
2015-11-6 5:46:44, 673.83, 17.38, 63.29, 0.38, 0.40
2015-11-6 5:56:45, 673.83, 17.38, 63.29, 0.37, 0.39
2015-11-6 6:06:45, 673.83, 17.38, 63.29, 0.38, 0.39
2015-11-6 6:16:46, 673.83, 17.38, 63.29, 0.32, 0.38
2015-11-6 6:26:47, 673.83, 17.38, 63.29, 0.32, 0.38
2015-11-6 6:36:48, 673.83, 17.38, 63.29, 0.44, 0.38
2015-11-6 6:46:49, 673.83, 17.38, 63.29, 0.44, 0.39
2015-11-6 6:56:49, 678.71, 17.87, 64.17, 0.21, 0.37
2015-11-6 7:06:50, 678.71, 17.87, 64.17, 0.16, 0.35
2015-11-6 7:16:50, 678.71, 17.87, 64.17, 0.14, 0.33
2015-11-6 7:26:51, 683.59, 18.36, 65.05, 0.21, 0.32
2015-11-6 7:36:52, 678.71, 17.87, 64.17, 0.30, 0.32
2015-11-6 7:46:53, 683.59, 18.36, 65.05, 0.16, 0.30
2015-11-6 7:56:54, 683.59, 18.36, 65.05, 0.08, 0.28
2015-11-6 8:06:54, 678.71, 17.87, 64.17, 0.07, 0.26
2015-11-6 8:16:55, 683.59, 18.36, 65.05, 0.20, 0.25
2015-11-6 8:26:56, 683.59, 18.36, 65.05, 0.10, 0.24
2015-11-6 8:36:56, 683.59, 18.36, 65.05, 0.04, 0.22
2015-11-6 8:46:57, 683.59, 18.36, 65.05, 0.03, 0.20
2015-11-6 8:56:58, 688.48, 18.85, 65.93, 0.02, 0.18
2015-11-6 9:06:59, 683.59, 18.36, 65.05, 0.12, 0.18
2015-11-6 9:17:00, 688.48, 18.85, 65.93, 0.08, 0.17
2015-11-6 9:27:00, 688.48, 18.85, 65.93, 0.07, 0.16
2015-11-6 9:37:01, 693.36, 19.34, 66.80, 0.12, 0.15
2015-11-6 9:47:01, 688.48, 18.85, 65.93, 0.05, 0.14
2015-11-6 9:57:02, 688.48, 18.85, 65.93, 0.08, 0.14
2015-11-6 10:07:03, 693.36, 19.34, 66.80, 0.06, 0.13
2015-11-6 10:17:04, 688.48, 18.85, 65.93, 0.10, 0.12
2015-11-6 10:27:05, 693.36, 19.34, 66.80, 0.08, 0.12
2015-11-6 10:37:05, 698.24, 19.82, 67.68, 0.08, 0.12
