33.9496, -83.3816
Jozie Lewis
Alyssa McDonald
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-9 2:24:46, 571.29, 7.13, 44.83, 0.00, 0.04
2015-11-9 2:34:46, 561.52, 6.15, 43.07, 0.04, 0.04
2015-11-9 2:44:47, 566.41, 6.64, 43.95, 0.02, 0.04
2015-11-9 2:54:48, 571.29, 7.13, 44.83, 0.01, 0.03
2015-11-9 3:04:48, 566.41, 6.64, 43.95, 0.02, 0.03
2015-11-9 3:14:49, 571.29, 7.13, 44.83, 0.04, 0.03
2015-11-9 3:24:49, 566.41, 6.64, 43.95, 0.00, 0.03
2015-11-9 3:34:49, 566.41, 6.64, 43.95, 0.00, 0.03
2015-11-9 3:44:50, 566.41, 6.64, 43.95, 0.03, 0.03
2015-11-9 3:54:50, 566.41, 6.64, 43.95, 0.00, 0.02
2015-11-9 4:04:51, 566.41, 6.64, 43.95, 0.01, 0.02
2015-11-9 4:14:51, 566.41, 6.64, 43.95, 0.00, 0.02
2015-11-9 4:24:52, 571.29, 7.13, 44.83, 0.04, 0.02
2015-11-9 4:34:53, 571.29, 7.13, 44.83, 0.06, 0.03
2015-11-9 4:44:54, 571.29, 7.13, 44.83, 0.08, 0.03
2015-11-9 4:54:55, 566.41, 6.64, 43.95, 0.09, 0.04
2015-11-9 5:04:55, 571.29, 7.13, 44.83, 0.11, 0.04
2015-11-9 5:14:55, 571.29, 7.13, 44.83, 0.00, 0.04
2015-11-9 5:24:56, 571.29, 7.13, 44.83, 0.03, 0.04
2015-11-9 5:34:57, 571.29, 7.13, 44.83, 0.06, 0.04
2015-11-9 5:44:57, 571.29, 7.13, 44.83, 0.00, 0.04
2015-11-9 5:54:58, 571.29, 7.13, 44.83, 0.02, 0.04
2015-11-9 6:04:58, 571.29, 7.13, 44.83, 0.03, 0.04
2015-11-9 6:14:59, 571.29, 7.13, 44.83, 0.03, 0.03
2015-11-9 6:25:00, 571.29, 7.13, 44.83, 0.04, 0.04
2015-11-9 6:35:00, 571.29, 7.13, 44.83, 0.02, 0.03
2015-11-9 6:45:00, 566.41, 6.64, 43.95, 0.01, 0.03
2015-11-9 6:55:01, 566.41, 6.64, 43.95, 0.00, 0.03
2015-11-9 7:05:01, 571.29, 7.13, 44.83, 0.00, 0.03
2015-11-9 7:15:02, 566.41, 6.64, 43.95, 0.03, 0.03
2015-11-9 7:25:03, 566.41, 6.64, 43.95, 0.08, 0.03
2015-11-9 7:35:03, 571.29, 7.13, 44.83, 0.00, 0.03
2015-11-9 7:45:04, 566.41, 6.64, 43.95, 0.01, 0.03
2015-11-9 7:55:05, 571.29, 7.13, 44.83, 0.06, 0.03
2015-11-9 8:05:05, 571.29, 7.13, 44.83, 0.04, 0.03
2015-11-9 8:15:05, 571.29, 7.13, 44.83, 0.01, 0.03
2015-11-9 8:25:06, 571.29, 7.13, 44.83, 0.00, 0.03
2015-11-9 8:35:06, 571.29, 7.13, 44.83, 0.03, 0.03
2015-11-9 8:45:07, 571.29, 7.13, 44.83, 0.00, 0.02
2015-11-9 8:55:07, 571.29, 7.13, 44.83, 0.01, 0.02
2015-11-9 9:05:08, 571.29, 7.13, 44.83, 0.01, 0.02
2015-11-9 9:15:08, 576.17, 7.62, 45.71, 0.00, 0.02
2015-11-9 9:25:09, 571.29, 7.13, 44.83, 0.03, 0.02
2015-11-9 9:35:09, 571.29, 7.13, 44.83, 0.01, 0.02
2015-11-9 9:45:10, 571.29, 7.13, 44.83, 0.04, 0.02
2015-11-9 9:55:11, 576.17, 7.62, 45.71, 0.02, 0.02
2015-11-9 10:05:11, 576.17, 7.62, 45.71, 0.03, 0.02
2015-11-9 10:15:12, 576.17, 7.62, 45.71, 0.01, 0.02
2015-11-9 10:25:12, 571.29, 7.13, 44.83, 0.03, 0.02
2015-11-9 10:35:13, 576.17, 7.62, 45.71, 0.02, 0.02
2015-11-9 10:45:14, 571.29, 7.13, 44.83, 0.00, 0.02
2015-11-9 10:55:14, 576.17, 7.62, 45.71, 0.00, 0.02
2015-11-9 11:05:15, 576.17, 7.62, 45.71, 0.05, 0.02
2015-11-9 11:15:15, 571.29, 7.13, 44.83, 0.04, 0.02
